status	type	_groupID	kept	discarded	count_kept	count_discarded
OK	singleton	g41603	Sotub07g009290.1.1	-	1	0
OK	singleton	g41604	Sotub07g009320.1.1	-	1	0
OK	singleton	g41605	Sotub07g009330.1.1	-	1	0
OK	singleton	g41606	Sotub07g009360.1.1	-	1	0
OK	singleton	g41607	Sotub07g009540.1.1	-	1	0
OK	singleton	g41608	Sotub07g009620.1.1	-	1	0
OK	singleton	g41609	Sotub07g009630.1.1	-	1	0
OK	singleton	g41610	Sotub07g009650.1.1	-	1	0
OK	singleton	g41611	Sotub07g009680.1.1	-	1	0
OK	singleton	g41612	Sotub07g009690.1.1	-	1	0
OK	singleton	g41613	Sotub07g009720.1.1	-	1	0
OK	singleton	g41614	Sotub07g009740.1.1	-	1	0
OK	singleton	g41615	Sotub07g009770.1.1	-	1	0
OK	singleton	g41616	Sotub07g009830.1.1	-	1	0
OK	singleton	g41617	Sotub07g009840.1.1	-	1	0
OK	singleton	g41618	Sotub07g009890.1.1	-	1	0
OK	singleton	g41619	Sotub07g009900.1.1	-	1	0
OK	singleton	g41620	Sotub07g010030.1.1	-	1	0
OK	singleton	g41621	Sotub07g010100.1.1	-	1	0
OK	singleton	g41622	Sotub07g010110.1.1	-	1	0
OK	singleton	g41623	Sotub07g010120.1.1	-	1	0
OK	singleton	g41624	Sotub07g010140.1.1	-	1	0
OK	singleton	g41625	Sotub07g010150.1.1	-	1	0
OK	singleton	g41626	Sotub07g010160.1.1	-	1	0
OK	singleton	g41627	Sotub07g010240.1.1	-	1	0
OK	singleton	g41628	Sotub07g010340.1.1	-	1	0
OK	singleton	g41629	Sotub07g010350.1.1	-	1	0
OK	singleton	g41630	Sotub07g010360.1.1	-	1	0
OK	singleton	g41631	Sotub07g010390.1.1	-	1	0
OK	singleton	g41632	Sotub07g010410.1.1	-	1	0
OK	singleton	g41633	Sotub07g010420.1.1	-	1	0
OK	singleton	g41634	Sotub07g010450.1.1	-	1	0
OK	singleton	g41635	Sotub07g010480.1.1	-	1	0
OK	singleton	g41636	Sotub07g010490.1.1	-	1	0
OK	singleton	g41637	Sotub07g010500.1.1	-	1	0
OK	singleton	g41638	Sotub07g010530.1.1	-	1	0
OK	singleton	g41639	Sotub07g010550.1.1	-	1	0
OK	singleton	g41640	Sotub07g010570.1.1	-	1	0
OK	singleton	g41641	Sotub07g010580.1.1	-	1	0
OK	singleton	g41642	Sotub07g010590.1.1	-	1	0
OK	singleton	g41643	Sotub07g010610.1.1	-	1	0
OK	singleton	g41644	Sotub07g010640.1.1	-	1	0
OK	singleton	g41645	Sotub07g010660.1.1	-	1	0
OK	singleton	g41646	Sotub07g010670.1.1	-	1	0
OK	singleton	g41647	Sotub07g010680.1.1	-	1	0
OK	singleton	g41648	Sotub07g010700.1.1	-	1	0
OK	singleton	g41649	Sotub07g010710.1.1	-	1	0
OK	singleton	g41650	Sotub07g010720.1.1	-	1	0
OK	singleton	g41651	Sotub07g010750.1.1	-	1	0
OK	singleton	g41652	Sotub07g010770.1.1	-	1	0
OK	singleton	g41653	Sotub07g010780.1.1	-	1	0
OK	singleton	g41654	Sotub07g010790.1.1	-	1	0
OK	singleton	g41655	Sotub07g010820.1.1	-	1	0
OK	singleton	g41656	Sotub07g010830.1.1	-	1	0
OK	singleton	g41657	Sotub07g010840.1.1	-	1	0
OK	singleton	g41658	Sotub07g010860.1.1	-	1	0
OK	singleton	g41659	Sotub07g010870.1.1	-	1	0
OK	singleton	g41660	Sotub07g010890.1.1	-	1	0
OK	singleton	g41661	Sotub07g010900.1.1	-	1	0
OK	singleton	g41662	Sotub07g010910.1.1	-	1	0
OK	singleton	g41663	Sotub07g010930.1.1	-	1	0
OK	singleton	g41664	Sotub07g010990.1.1	-	1	0
OK	singleton	g41665	Sotub07g011030.1.1	-	1	0
OK	singleton	g41666	Sotub07g011040.1.1	-	1	0
OK	singleton	g41667	Sotub07g011050.1.1	-	1	0
OK	singleton	g41668	Sotub07g011090.1.1	-	1	0
OK	singleton	g41669	Sotub07g011100.1.1	-	1	0
OK	singleton	g41670	Sotub07g011110.1.1	-	1	0
OK	singleton	g41671	Sotub07g011120.1.1	-	1	0
OK	singleton	g41672	Sotub07g011130.1.1	-	1	0
OK	singleton	g41673	Sotub07g011140.1.1	-	1	0
OK	singleton	g41674	Sotub07g011170.1.1	-	1	0
OK	singleton	g41675	Sotub07g011230.1.1	-	1	0
OK	singleton	g41676	Sotub07g011240.1.1	-	1	0
OK	singleton	g41677	Sotub07g011310.1.1	-	1	0
OK	singleton	g41678	Sotub07g011320.1.1	-	1	0
OK	singleton	g41679	Sotub07g011340.1.1	-	1	0
OK	singleton	g41680	Sotub07g011350.1.1	-	1	0
OK	singleton	g41681	Sotub07g011360.1.1	-	1	0
OK	singleton	g41682	Sotub07g011390.1.1	-	1	0
OK	singleton	g41683	Sotub07g011400.1.1	-	1	0
OK	singleton	g41684	Sotub07g011410.1.1	-	1	0
OK	singleton	g41685	Sotub07g011430.1.1	-	1	0
OK	singleton	g41686	Sotub07g011440.1.1	-	1	0
OK	singleton	g41687	Sotub07g011470.1.1	-	1	0
OK	singleton	g41688	Sotub07g011560.1.1	-	1	0
OK	singleton	g41689	Sotub07g011580.1.1	-	1	0
OK	singleton	g41690	Sotub07g011600.1.1	-	1	0
OK	singleton	g41691	Sotub07g011620.1.1	-	1	0
OK	singleton	g41692	Sotub07g011660.1.1	-	1	0
OK	singleton	g41693	Sotub07g011670.1.1	-	1	0
OK	singleton	g41694	Sotub07g011680.1.1	-	1	0
OK	singleton	g41695	Sotub07g011700.1.1	-	1	0
OK	singleton	g41696	Sotub07g011710.1.1	-	1	0
OK	singleton	g41697	Sotub07g011720.1.1	-	1	0
OK	singleton	g41698	Sotub07g011730.1.1	-	1	0
OK	singleton	g41699	Sotub07g011770.1.1	-	1	0
OK	singleton	g41700	Sotub07g011780.1.1	-	1	0
OK	singleton	g41701	Sotub07g011790.1.1	-	1	0
OK	singleton	g41702	Sotub07g011810.1.1	-	1	0
OK	singleton	g41703	Sotub07g011820.1.1	-	1	0
OK	singleton	g41704	Sotub07g011860.1.1	-	1	0
OK	singleton	g41705	Sotub07g011870.1.1	-	1	0
OK	singleton	g41706	Sotub07g011880.1.1	-	1	0
OK	singleton	g41707	Sotub07g011890.1.1	-	1	0
OK	singleton	g41708	Sotub07g011910.1.1	-	1	0
OK	singleton	g41709	Sotub07g011920.1.1	-	1	0
OK	singleton	g41710	Sotub07g011940.1.1	-	1	0
OK	singleton	g41711	Sotub07g011950.1.1	-	1	0
OK	singleton	g41712	Sotub07g011960.1.1	-	1	0
OK	singleton	g41713	Sotub07g011980.1.1	-	1	0
OK	singleton	g41714	Sotub07g011990.1.1	-	1	0
OK	singleton	g41715	Sotub07g012060.1.1	-	1	0
OK	singleton	g41716	Sotub07g012100.1.1	-	1	0
OK	singleton	g41717	Sotub07g012110.1.1	-	1	0
OK	singleton	g41718	Sotub07g012120.1.1	-	1	0
OK	singleton	g41719	Sotub07g012130.1.1	-	1	0
OK	singleton	g41720	Sotub07g012140.1.1	-	1	0
OK	singleton	g41721	Sotub07g012150.1.1	-	1	0
OK	singleton	g41722	Sotub07g012200.1.1	-	1	0
OK	singleton	g41723	Sotub07g012210.1.1	-	1	0
OK	singleton	g41724	Sotub07g012250.1.1	-	1	0
OK	singleton	g41725	Sotub07g012260.1.1	-	1	0
OK	singleton	g41726	Sotub07g012270.1.1	-	1	0
OK	singleton	g41727	Sotub07g012280.1.1	-	1	0
OK	singleton	g41728	Sotub07g012290.1.1	-	1	0
OK	singleton	g41729	Sotub07g012300.1.1	-	1	0
OK	singleton	g41730	Sotub07g012320.1.1	-	1	0
OK	singleton	g41731	Sotub07g012330.1.1	-	1	0
OK	singleton	g41732	Sotub07g012340.1.1	-	1	0
OK	singleton	g41733	Sotub07g012350.1.1	-	1	0
OK	singleton	g41734	Sotub07g012360.1.1	-	1	0
OK	singleton	g41735	Sotub07g012370.1.1	-	1	0
OK	singleton	g41736	Sotub07g012380.1.1	-	1	0
OK	singleton	g41737	Sotub07g012390.1.1	-	1	0
OK	singleton	g41738	Sotub07g012440.1.1	-	1	0
OK	singleton	g41739	Sotub07g012450.1.1	-	1	0
OK	singleton	g41740	Sotub07g012470.1.1	-	1	0
OK	singleton	g41741	Sotub07g012500.1.1	-	1	0
OK	singleton	g41742	Sotub07g012520.1.1	-	1	0
OK	singleton	g41743	Sotub07g012530.1.1	-	1	0
OK	singleton	g41744	Sotub07g012540.1.1	-	1	0
OK	singleton	g41745	Sotub07g012550.1.1	-	1	0
OK	singleton	g41746	Sotub07g012560.1.1	-	1	0
OK	singleton	g41747	Sotub07g012580.1.1	-	1	0
OK	singleton	g41748	Sotub07g012590.1.1	-	1	0
OK	singleton	g41749	Sotub07g012600.1.1	-	1	0
OK	singleton	g41750	Sotub07g012620.1.1	-	1	0
OK	singleton	g41751	Sotub07g012630.1.1	-	1	0
OK	singleton	g41752	Sotub07g012640.1.1	-	1	0
OK	singleton	g41753	Sotub07g012720.1.1	-	1	0
OK	singleton	g41754	Sotub07g012750.1.1	-	1	0
OK	singleton	g41755	Sotub07g012770.1.1	-	1	0
OK	singleton	g41756	Sotub07g012790.1.1	-	1	0
OK	singleton	g41757	Sotub07g012810.1.1	-	1	0
OK	singleton	g41758	Sotub07g012820.1.1	-	1	0
OK	singleton	g41759	Sotub07g012840.1.1	-	1	0
OK	singleton	g41760	Sotub07g012850.1.1	-	1	0
OK	singleton	g41761	Sotub07g012860.1.1	-	1	0
OK	singleton	g41762	Sotub07g012880.1.1	-	1	0
OK	singleton	g41763	Sotub07g012890.1.1	-	1	0
OK	singleton	g41764	Sotub07g012900.1.1	-	1	0
OK	singleton	g41765	Sotub07g012920.1.1	-	1	0
OK	singleton	g41766	Sotub07g012930.1.1	-	1	0
OK	singleton	g41767	Sotub07g012940.1.1	-	1	0
OK	singleton	g41768	Sotub07g012960.1.1	-	1	0
OK	singleton	g41769	Sotub07g012980.1.1	-	1	0
OK	singleton	g41770	Sotub07g013020.1.1	-	1	0
OK	singleton	g41771	Sotub07g013060.1.1	-	1	0
OK	singleton	g41772	Sotub07g013100.1.1	-	1	0
OK	singleton	g41773	Sotub07g013110.1.1	-	1	0
OK	singleton	g41774	Sotub07g013140.1.1	-	1	0
OK	singleton	g41775	Sotub07g013170.1.1	-	1	0
OK	singleton	g41776	Sotub07g013190.1.1	-	1	0
OK	singleton	g41777	Sotub07g013200.1.1	-	1	0
OK	singleton	g41778	Sotub07g013210.1.1	-	1	0
OK	singleton	g41779	Sotub07g013220.1.1	-	1	0
OK	singleton	g41780	Sotub07g013250.1.1	-	1	0
OK	singleton	g41781	Sotub07g013260.1.1	-	1	0
OK	singleton	g41782	Sotub07g013270.1.1	-	1	0
OK	singleton	g41783	Sotub07g013280.1.1	-	1	0
OK	singleton	g41784	Sotub07g013290.1.1	-	1	0
OK	singleton	g41785	Sotub07g013310.1.1	-	1	0
OK	singleton	g41786	Sotub07g013320.1.1	-	1	0
OK	singleton	g41787	Sotub07g013330.1.1	-	1	0
OK	singleton	g41788	Sotub07g013340.1.1	-	1	0
OK	singleton	g41789	Sotub07g013360.1.1	-	1	0
OK	singleton	g41790	Sotub07g013370.1.1	-	1	0
OK	singleton	g41791	Sotub07g013380.1.1	-	1	0
OK	singleton	g41792	Sotub07g013390.1.1	-	1	0
OK	singleton	g41793	Sotub07g013400.1.1	-	1	0
OK	singleton	g41794	Sotub07g013410.1.1	-	1	0
OK	singleton	g41795	Sotub07g013420.1.1	-	1	0
OK	singleton	g41796	Sotub07g013430.1.1	-	1	0
OK	singleton	g41797	Sotub07g013440.1.1	-	1	0
OK	singleton	g41798	Sotub07g013460.1.1	-	1	0
OK	singleton	g41799	Sotub07g013470.1.1	-	1	0
OK	singleton	g41800	Sotub07g013480.1.1	-	1	0
OK	singleton	g41801	Sotub07g013490.1.1	-	1	0
OK	singleton	g41802	Sotub07g013500.1.1	-	1	0
OK	singleton	g41803	Sotub07g013510.1.1	-	1	0
OK	singleton	g41804	Sotub07g013520.1.1	-	1	0
OK	singleton	g41805	Sotub07g013550.1.1	-	1	0
OK	singleton	g41806	Sotub07g013560.1.1	-	1	0
OK	singleton	g41807	Sotub07g013590.1.1	-	1	0
OK	singleton	g41808	Sotub07g013600.1.1	-	1	0
OK	singleton	g41809	Sotub07g013620.1.1	-	1	0
OK	singleton	g41810	Sotub07g013630.1.1	-	1	0
OK	singleton	g41811	Sotub07g013640.1.1	-	1	0
OK	singleton	g41812	Sotub07g013650.1.1	-	1	0
OK	singleton	g41813	Sotub07g013660.1.1	-	1	0
OK	singleton	g41814	Sotub07g013680.1.1	-	1	0
OK	singleton	g41815	Sotub07g013690.1.1	-	1	0
OK	singleton	g41816	Sotub07g013700.1.1	-	1	0
OK	singleton	g41817	Sotub07g013710.1.1	-	1	0
OK	singleton	g41818	Sotub07g013720.1.1	-	1	0
OK	singleton	g41819	Sotub07g013730.1.1	-	1	0
OK	singleton	g41820	Sotub07g013900.1.1	-	1	0
OK	singleton	g41821	Sotub07g013960.1.1	-	1	0
OK	singleton	g41822	Sotub07g013980.1.1	-	1	0
OK	singleton	g41823	Sotub07g014050.1.1	-	1	0
OK	singleton	g41824	Sotub07g014070.1.1	-	1	0
OK	singleton	g41825	Sotub07g014120.1.1	-	1	0
OK	singleton	g41826	Sotub07g014130.1.1	-	1	0
OK	singleton	g41827	Sotub07g014180.1.1	-	1	0
OK	singleton	g41828	Sotub07g014230.1.1	-	1	0
OK	singleton	g41829	Sotub07g014250.1.1	-	1	0
OK	singleton	g41830	Sotub07g014280.1.1	-	1	0
OK	singleton	g41831	Sotub07g014290.1.1	-	1	0
OK	singleton	g41832	Sotub07g014300.1.1	-	1	0
OK	singleton	g41833	Sotub07g014320.1.1	-	1	0
OK	singleton	g41834	Sotub07g014330.1.1	-	1	0
OK	singleton	g41835	Sotub07g014350.1.1	-	1	0
OK	singleton	g41836	Sotub07g014360.1.1	-	1	0
OK	singleton	g41837	Sotub07g014410.1.1	-	1	0
OK	singleton	g41838	Sotub07g014440.1.1	-	1	0
OK	singleton	g41839	Sotub07g014450.1.1	-	1	0
OK	singleton	g41840	Sotub07g014480.1.1	-	1	0
OK	singleton	g41841	Sotub07g014490.1.1	-	1	0
OK	singleton	g41842	Sotub07g014520.1.1	-	1	0
OK	singleton	g41843	Sotub07g014530.1.1	-	1	0
OK	singleton	g41844	Sotub07g014660.1.1	-	1	0
OK	singleton	g41845	Sotub07g014670.1.1	-	1	0
OK	singleton	g41846	Sotub07g014690.1.1	-	1	0
OK	singleton	g41847	Sotub07g014730.1.1	-	1	0
OK	singleton	g41848	Sotub07g014770.1.1	-	1	0
OK	singleton	g41849	Sotub07g014800.1.1	-	1	0
OK	singleton	g41850	Sotub07g014820.1.1	-	1	0
OK	singleton	g41851	Sotub07g014830.1.1	-	1	0
OK	singleton	g41852	Sotub07g014850.1.1	-	1	0
OK	singleton	g41853	Sotub07g014860.1.1	-	1	0
OK	singleton	g41854	Sotub07g014940.1.1	-	1	0
OK	singleton	g41855	Sotub07g014970.1.1	-	1	0
OK	singleton	g41856	Sotub07g014990.1.1	-	1	0
OK	singleton	g41857	Sotub07g015010.1.1	-	1	0
OK	singleton	g41858	Sotub07g015070.1.1	-	1	0
OK	singleton	g41859	Sotub07g015090.1.1	-	1	0
OK	singleton	g41860	Sotub07g015120.1.1	-	1	0
OK	singleton	g41861	Sotub07g015170.1.1	-	1	0
OK	singleton	g41862	Sotub07g015180.1.1	-	1	0
OK	singleton	g41863	Sotub07g015190.1.1	-	1	0
OK	singleton	g41864	Sotub07g015210.1.1	-	1	0
OK	singleton	g41865	Sotub07g015220.1.1	-	1	0
OK	singleton	g41866	Sotub07g015230.1.1	-	1	0
OK	singleton	g41867	Sotub07g015240.1.1	-	1	0
OK	singleton	g41868	Sotub07g015250.1.1	-	1	0
OK	singleton	g41869	Sotub07g015260.1.1	-	1	0
OK	singleton	g41870	Sotub07g015320.1.1	-	1	0
OK	singleton	g41871	Sotub07g015340.1.1	-	1	0
OK	singleton	g41872	Sotub07g015350.1.1	-	1	0
OK	singleton	g41873	Sotub07g015360.1.1	-	1	0
OK	singleton	g41874	Sotub07g015370.1.1	-	1	0
OK	singleton	g41875	Sotub07g015420.1.1	-	1	0
OK	singleton	g41876	Sotub07g015470.1.1	-	1	0
OK	singleton	g41877	Sotub07g015560.1.1	-	1	0
OK	singleton	g41878	Sotub07g015570.1.1	-	1	0
OK	singleton	g41879	Sotub07g015580.1.1	-	1	0
OK	singleton	g41880	Sotub07g015610.1.1	-	1	0
OK	singleton	g41881	Sotub07g015700.1.1	-	1	0
OK	singleton	g41882	Sotub07g015710.1.1	-	1	0
OK	singleton	g41883	Sotub07g015720.1.1	-	1	0
OK	singleton	g41884	Sotub07g015730.1.1	-	1	0
OK	singleton	g41885	Sotub07g015760.1.1	-	1	0
OK	singleton	g41886	Sotub07g015780.1.1	-	1	0
OK	singleton	g41887	Sotub07g015790.1.1	-	1	0
OK	singleton	g41888	Sotub07g015830.1.1	-	1	0
OK	singleton	g41889	Sotub07g015840.1.1	-	1	0
OK	singleton	g41890	Sotub07g015850.1.1	-	1	0
OK	singleton	g41891	Sotub07g015860.1.1	-	1	0
OK	singleton	g41892	Sotub07g015870.1.1	-	1	0
OK	singleton	g41893	Sotub07g015910.1.1	-	1	0
OK	singleton	g41894	Sotub07g015920.1.1	-	1	0
OK	singleton	g41895	Sotub07g015930.1.1	-	1	0
OK	singleton	g41896	Sotub07g015940.1.1	-	1	0
OK	singleton	g41897	Sotub07g015950.1.1	-	1	0
OK	singleton	g41898	Sotub07g016010.1.1	-	1	0
OK	singleton	g41899	Sotub07g016020.1.1	-	1	0
OK	singleton	g41900	Sotub07g016050.1.1	-	1	0
OK	singleton	g41901	Sotub07g016160.1.1	-	1	0
OK	singleton	g41902	Sotub07g016270.1.1	-	1	0
OK	singleton	g41903	Sotub07g016310.1.1	-	1	0
OK	singleton	g41904	Sotub07g016330.1.1	-	1	0
OK	singleton	g41905	Sotub07g016350.1.1	-	1	0
OK	singleton	g41906	Sotub07g016380.1.1	-	1	0
OK	singleton	g41907	Sotub07g016420.1.1	-	1	0
OK	singleton	g41908	Sotub07g016440.1.1	-	1	0
OK	singleton	g41909	Sotub07g016460.1.1	-	1	0
OK	singleton	g41910	Sotub07g016470.1.1	-	1	0
OK	singleton	g41911	Sotub07g016520.1.1	-	1	0
OK	singleton	g41912	Sotub07g016560.1.1	-	1	0
OK	singleton	g41913	Sotub07g016590.1.1	-	1	0
OK	singleton	g41914	Sotub07g016610.1.1	-	1	0
OK	singleton	g41915	Sotub07g016710.1.1	-	1	0
OK	singleton	g41916	Sotub07g016810.1.1	-	1	0
OK	singleton	g41917	Sotub07g016880.1.1	-	1	0
OK	singleton	g41918	Sotub07g016980.1.1	-	1	0
OK	singleton	g41919	Sotub07g017000.1.1	-	1	0
OK	singleton	g41920	Sotub07g017060.1.1	-	1	0
OK	singleton	g41921	Sotub07g017080.1.1	-	1	0
OK	singleton	g41922	Sotub07g017090.1.1	-	1	0
OK	singleton	g41923	Sotub07g017110.1.1	-	1	0
OK	singleton	g41924	Sotub07g017150.1.1	-	1	0
OK	singleton	g41925	Sotub07g017160.1.1	-	1	0
OK	singleton	g41926	Sotub07g017170.1.1	-	1	0
OK	singleton	g41927	Sotub07g017180.1.1	-	1	0
OK	singleton	g41928	Sotub07g017190.1.1	-	1	0
OK	singleton	g41929	Sotub07g017200.1.1	-	1	0
OK	singleton	g41930	Sotub07g017210.1.1	-	1	0
OK	singleton	g41931	Sotub07g017220.1.1	-	1	0
OK	singleton	g41932	Sotub07g017240.1.1	-	1	0
OK	singleton	g41933	Sotub07g017250.1.1	-	1	0
OK	singleton	g41934	Sotub07g017320.1.1	-	1	0
OK	singleton	g41935	Sotub07g017360.1.1	-	1	0
OK	singleton	g41936	Sotub07g017400.1.1	-	1	0
OK	singleton	g41937	Sotub07g017420.1.1	-	1	0
OK	singleton	g41938	Sotub07g017500.1.1	-	1	0
OK	singleton	g41939	Sotub07g017540.1.1	-	1	0
OK	singleton	g41940	Sotub07g017570.1.1	-	1	0
OK	singleton	g41941	Sotub07g017580.1.1	-	1	0
OK	singleton	g41942	Sotub07g017590.1.1	-	1	0
OK	singleton	g41943	Sotub07g017600.1.1	-	1	0
OK	singleton	g41944	Sotub07g017690.1.1	-	1	0
OK	singleton	g41945	Sotub07g017710.1.1	-	1	0
OK	singleton	g41946	Sotub07g017720.1.1	-	1	0
OK	singleton	g41947	Sotub07g017730.1.1	-	1	0
OK	singleton	g41948	Sotub07g017740.1.1	-	1	0
OK	singleton	g41949	Sotub07g017770.1.1	-	1	0
OK	singleton	g41950	Sotub07g017840.1.1	-	1	0
OK	singleton	g41951	Sotub07g018020.1.1	-	1	0
OK	singleton	g41952	Sotub07g018030.1.1	-	1	0
OK	singleton	g41953	Sotub07g018040.1.1	-	1	0
OK	singleton	g41954	Sotub07g018130.1.1	-	1	0
OK	singleton	g41955	Sotub07g018140.1.1	-	1	0
OK	singleton	g41956	Sotub07g018180.1.1	-	1	0
OK	singleton	g41957	Sotub07g018190.1.1	-	1	0
OK	singleton	g41958	Sotub07g018200.1.1	-	1	0
OK	singleton	g41959	Sotub07g018280.1.1	-	1	0
OK	singleton	g41960	Sotub07g018300.1.1	-	1	0
OK	singleton	g41961	Sotub07g018330.1.1	-	1	0
OK	singleton	g41962	Sotub07g018340.1.1	-	1	0
OK	singleton	g41963	Sotub07g018400.1.1	-	1	0
OK	singleton	g41964	Sotub07g018500.1.1	-	1	0
OK	singleton	g41965	Sotub07g018660.1.1	-	1	0
OK	singleton	g41966	Sotub07g018700.1.1	-	1	0
OK	singleton	g41967	Sotub07g018760.1.1	-	1	0
OK	singleton	g41968	Sotub07g018790.1.1	-	1	0
OK	singleton	g41969	Sotub07g018820.1.1	-	1	0
OK	singleton	g41970	Sotub07g018850.1.1	-	1	0
OK	singleton	g41971	Sotub07g018900.1.1	-	1	0
OK	singleton	g41972	Sotub07g018920.1.1	-	1	0
OK	singleton	g41973	Sotub07g018940.1.1	-	1	0
OK	singleton	g41974	Sotub07g018950.1.1	-	1	0
OK	singleton	g41975	Sotub07g018970.1.1	-	1	0
OK	singleton	g41976	Sotub07g018990.1.1	-	1	0
OK	singleton	g41977	Sotub07g019020.1.1	-	1	0
OK	singleton	g41978	Sotub07g019050.1.1	-	1	0
OK	singleton	g41979	Sotub07g019060.1.1	-	1	0
OK	singleton	g41980	Sotub07g019170.1.1	-	1	0
OK	singleton	g41981	Sotub07g019180.1.1	-	1	0
OK	singleton	g41982	Sotub07g019410.1.1	-	1	0
OK	singleton	g41983	Sotub07g019470.1.1	-	1	0
OK	singleton	g41984	Sotub07g019580.1.1	-	1	0
OK	singleton	g41985	Sotub07g019660.1.1	-	1	0
OK	singleton	g41986	Sotub07g019690.1.1	-	1	0
OK	singleton	g41987	Sotub07g019710.1.1	-	1	0
OK	singleton	g41988	Sotub07g019840.1.1	-	1	0
OK	singleton	g41989	Sotub07g019890.1.1	-	1	0
OK	singleton	g41990	Sotub07g019930.1.1	-	1	0
OK	singleton	g41991	Sotub07g020130.1.1	-	1	0
OK	singleton	g41992	Sotub07g020140.1.1	-	1	0
OK	singleton	g41993	Sotub07g020160.1.1	-	1	0
OK	singleton	g41994	Sotub07g020170.1.1	-	1	0
OK	singleton	g41995	Sotub07g020180.1.1	-	1	0
OK	singleton	g41996	Sotub07g020200.1.1	-	1	0
OK	singleton	g41997	Sotub07g020220.1.1	-	1	0
OK	singleton	g41998	Sotub07g020230.1.1	-	1	0
OK	singleton	g41999	Sotub07g020240.1.1	-	1	0
OK	singleton	g42000	Sotub07g020270.1.1	-	1	0
OK	singleton	g42001	Sotub07g020280.1.1	-	1	0
OK	singleton	g42002	Sotub07g020300.1.1	-	1	0
OK	singleton	g42003	Sotub07g020400.1.1	-	1	0
OK	singleton	g42004	Sotub07g020480.1.1	-	1	0
OK	singleton	g42005	Sotub07g020530.1.1	-	1	0
OK	singleton	g42006	Sotub07g020940.1.1	-	1	0
OK	singleton	g42007	Sotub07g020950.1.1	-	1	0
OK	singleton	g42008	Sotub07g020960.1.1	-	1	0
OK	singleton	g42009	Sotub07g020970.1.1	-	1	0
OK	singleton	g42010	Sotub07g020980.1.1	-	1	0
OK	singleton	g42011	Sotub07g020990.1.1	-	1	0
OK	singleton	g42012	Sotub07g021000.1.1	-	1	0
OK	singleton	g42013	Sotub07g021010.1.1	-	1	0
OK	singleton	g42014	Sotub07g021040.1.1	-	1	0
OK	singleton	g42015	Sotub07g021080.1.1	-	1	0
OK	1-to-1	g42016	Sotub07g021100.1.1	Sotub07g021120.1.1	1	1
OK	singleton	g42017	Sotub07g021230.1.1	-	1	0
OK	singleton	g42018	Sotub07g021470.1.1	-	1	0
OK	singleton	g42019	Sotub07g021480.1.1	-	1	0
OK	singleton	g42020	Sotub07g021490.1.1	-	1	0
OK	singleton	g42021	Sotub07g021930.1.1	-	1	0
OK	singleton	g42022	Sotub07g021990.1.1	-	1	0
OK	singleton	g42023	Sotub07g022050.1.1	-	1	0
OK	singleton	g42024	Sotub07g022140.1.1	-	1	0
OK	singleton	g42025	Sotub07g022220.1.1	-	1	0
OK	singleton	g42026	Sotub07g022390.1.1	-	1	0
OK	singleton	g42027	Sotub07g022500.1.1	-	1	0
OK	singleton	g42028	Sotub07g022510.1.1	-	1	0
OK	singleton	g42029	Sotub07g022560.1.1	-	1	0
OK	singleton	g42030	Sotub07g022570.1.1	-	1	0
OK	singleton	g42031	Sotub07g022590.1.1	-	1	0
OK	singleton	g42032	Sotub07g022600.1.1	-	1	0
OK	singleton	g42033	Sotub07g022640.1.1	-	1	0
OK	singleton	g42034	Sotub07g022660.1.1	-	1	0
OK	singleton	g42035	Sotub07g022670.1.1	-	1	0
OK	singleton	g42036	Sotub07g022680.1.1	-	1	0
OK	singleton	g42037	Sotub07g022700.1.1	-	1	0
OK	singleton	g42038	Sotub07g022740.1.1	-	1	0
OK	singleton	g42039	Sotub07g022750.1.1	-	1	0
OK	singleton	g42040	Sotub07g022790.1.1	-	1	0
OK	singleton	g42041	Sotub07g022860.1.1	-	1	0
OK	singleton	g42042	Sotub07g022880.1.1	-	1	0
OK	singleton	g42043	Sotub07g022930.1.1	-	1	0
OK	singleton	g42044	Sotub07g022980.1.1	-	1	0
OK	singleton	g42045	Sotub07g022990.1.1	-	1	0
OK	singleton	g42046	Sotub07g023020.1.1	-	1	0
OK	singleton	g42047	Sotub07g023030.1.1	-	1	0
OK	singleton	g42048	Sotub07g023040.1.1	-	1	0
OK	singleton	g42049	Sotub07g023070.1.1	-	1	0
OK	singleton	g42050	Sotub07g023120.1.1	-	1	0
OK	singleton	g42051	Sotub07g023280.1.1	-	1	0
OK	singleton	g42052	Sotub07g023320.1.1	-	1	0
OK	singleton	g42053	Sotub07g023390.1.1	-	1	0
OK	singleton	g42054	Sotub07g023440.1.1	-	1	0
OK	singleton	g42055	Sotub07g023450.1.1	-	1	0
OK	singleton	g42056	Sotub07g023480.1.1	-	1	0
OK	singleton	g42057	Sotub07g023730.1.1	-	1	0
OK	singleton	g42058	Sotub07g023750.1.1	-	1	0
OK	singleton	g42059	Sotub07g023760.1.1	-	1	0
OK	singleton	g42060	Sotub07g023770.1.1	-	1	0
OK	singleton	g42061	Sotub07g023780.1.1	-	1	0
OK	singleton	g42062	Sotub07g023790.1.1	-	1	0
OK	singleton	g42063	Sotub07g023800.1.1	-	1	0
OK	singleton	g42064	Sotub07g023810.1.1	-	1	0
OK	singleton	g42065	Sotub07g023890.1.1	-	1	0
OK	singleton	g42066	Sotub07g024090.1.1	-	1	0
OK	singleton	g42067	Sotub07g024220.1.1	-	1	0
